25/09/2022,2022-09-2520931-4,1,1,glucose production,16.20630446
25/09/2022,2022-09-2520931-4,2,1,glucose production,19.07496861
25/09/2022,2022-09-2520931-4,3,1,glucose production,18.47628963
25/09/2022,2022-09-2520931-4,4,1,glucose production,19.35512407
25/09/2022,2022-09-2520931-4,5,1,glucose production,10.71689603
25/09/2022,2022-09-2520931-4,6,1,glucose production,12.79957475
25/09/2022,2022-09-2520931-4,7,1,glucose production,24.02547317
25/09/2022,2022-09-2520931-4,8,1,glucose production,13.81298654
25/09/2022,2022-09-2520931-4,9,1,glucose production,20.44000917
25/09/2022,2022-09-2520931-4,10,1,glucose production,13.38540865
25/09/2022,2022-09-2520931-4,11,1,glucose production,16.56477042
25/09/2022,2022-09-2520931-4,12,1,glucose production,16.90578334
25/09/2022,2022-09-2520931-4,13,1,glucose production,13.61371495
25/09/2022,2022-09-2520931-4,14,1,glucose production,14.94635309
25/09/2022,2022-09-2520931-4,15,1,glucose production,12.93108776
25/09/2022,2022-09-2520931-4,16,1,glucose production,22.52630191
25/09/2022,2022-09-2520931-4,1,2,glucose production,19.19101726
25/09/2022,2022-09-2520931-4,2,2,glucose production,22.97646227
25/09/2022,2022-09-2520931-4,3,2,glucose production,18.36458978
25/09/2022,2022-09-2520931-4,4,2,glucose production,25.63320233
25/09/2022,2022-09-2520931-4,5,2,glucose production,10.68852464
25/09/2022,2022-09-2520931-4,6,2,glucose production,16.94501983
25/09/2022,2022-09-2520931-4,7,2,glucose production,20.2457466
25/09/2022,2022-09-2520931-4,8,2,glucose production,22.12280117
25/09/2022,2022-09-2520931-4,9,2,glucose production,23.65217294
25/09/2022,2022-09-2520931-4,10,2,glucose production,17.80454924
25/09/2022,2022-09-2520931-4,11,2,glucose production,12.82961947
25/09/2022,2022-09-2520931-4,12,2,glucose production,24.92125328
25/09/2022,2022-09-2520931-4,13,2,glucose production,16.56295257
25/09/2022,2022-09-2520931-4,14,2,glucose production,20.06697429
25/09/2022,2022-09-2520931-4,15,2,glucose production,22.44794632
25/09/2022,2022-09-2520931-4,16,2,glucose production,15.20738691
25/09/2022,2022-09-2520931-4,1,3,glucose production,17.30967802
25/09/2022,2022-09-2520931-4,2,3,glucose production,24.61796631
25/09/2022,2022-09-2520931-4,3,3,glucose production,19.06397733
25/09/2022,2022-09-2520931-4,4,3,glucose production,24.10704204
25/09/2022,2022-09-2520931-4,5,3,glucose production,17.2715089
25/09/2022,2022-09-2520931-4,6,3,glucose production,10.32936074
25/09/2022,2022-09-2520931-4,7,3,glucose production,25.35856648
25/09/2022,2022-09-2520931-4,8,3,glucose production,24.161729
25/09/2022,2022-09-2520931-4,9,3,glucose production,15.61559762
25/09/2022,2022-09-2520931-4,10,3,glucose production,22.30580185
25/09/2022,2022-09-2520931-4,11,3,glucose production,18.25175685
25/09/2022,2022-09-2520931-4,12,3,glucose production,21.34665982
25/09/2022,2022-09-2520931-4,13,3,glucose production,15.97104265
25/09/2022,2022-09-2520931-4,14,3,glucose production,17.09214165
25/09/2022,2022-09-2520931-4,15,3,glucose production,25.57062218
25/09/2022,2022-09-2520931-4,16,3,glucose production,18.35225115
25/09/2022,2022-09-2520931-4,1,4,glucose production,19.89256871
25/09/2022,2022-09-2520931-4,2,4,glucose production,25.66736245
25/09/2022,2022-09-2520931-4,3,4,glucose production,13.38796028
25/09/2022,2022-09-2520931-4,4,4,glucose production,13.79449323
25/09/2022,2022-09-2520931-4,5,4,glucose production,11.32643151
25/09/2022,2022-09-2520931-4,6,4,glucose production,14.5180812
25/09/2022,2022-09-2520931-4,7,4,glucose production,23.64061674
25/09/2022,2022-09-2520931-4,8,4,glucose production,22.72668105
25/09/2022,2022-09-2520931-4,9,4,glucose production,19.36990796
25/09/2022,2022-09-2520931-4,10,4,glucose production,11.42410082
25/09/2022,2022-09-2520931-4,11,4,glucose production,16.31448191
25/09/2022,2022-09-2520931-4,12,4,glucose production,13.00655216
25/09/2022,2022-09-2520931-4,13,4,glucose production,10.27987416
25/09/2022,2022-09-2520931-4,14,4,glucose production,10.59778022
25/09/2022,2022-09-2520931-4,15,4,glucose production,22.14379429
25/09/2022,2022-09-2520931-4,16,4,glucose production,18.9357479
25/09/2022,2022-09-2520931-4,1,5,glucose production,22.27744095
25/09/2022,2022-09-2520931-4,2,5,glucose production,24.00813021
25/09/2022,2022-09-2520931-4,3,5,glucose production,13.14481429
25/09/2022,2022-09-2520931-4,4,5,glucose production,12.13814719
25/09/2022,2022-09-2520931-4,5,5,glucose production,10.99453407
25/09/2022,2022-09-2520931-4,6,5,glucose production,18.26919423
25/09/2022,2022-09-2520931-4,7,5,glucose production,18.84174812
25/09/2022,2022-09-2520931-4,8,5,glucose production,24.07511191
25/09/2022,2022-09-2520931-4,9,5,glucose production,20.2445768
25/09/2022,2022-09-2520931-4,10,5,glucose production,23.27297938
25/09/2022,2022-09-2520931-4,11,5,glucose production,23.87983008
25/09/2022,2022-09-2520931-4,12,5,glucose production,24.40956693
25/09/2022,2022-09-2520931-4,13,5,glucose production,24.03517126
25/09/2022,2022-09-2520931-4,14,5,glucose production,10.53032094
25/09/2022,2022-09-2520931-4,15,5,glucose production,22.56232177
25/09/2022,2022-09-2520931-4,16,5,glucose production,20.3163761
25/09/2022,2022-09-2520931-4,1,6,glucose production,11.54681411
25/09/2022,2022-09-2520931-4,2,6,glucose production,10.41884634
25/09/2022,2022-09-2520931-4,3,6,glucose production,25.34952561
25/09/2022,2022-09-2520931-4,4,6,glucose production,11.04189317
25/09/2022,2022-09-2520931-4,5,6,glucose production,11.36431559
25/09/2022,2022-09-2520931-4,6,6,glucose production,21.15342335
25/09/2022,2022-09-2520931-4,7,6,glucose production,16.21188347
25/09/2022,2022-09-2520931-4,8,6,glucose production,23.78776887
25/09/2022,2022-09-2520931-4,9,6,glucose production,25.22201733
25/09/2022,2022-09-2520931-4,10,6,glucose production,22.88934336
25/09/2022,2022-09-2520931-4,11,6,glucose production,11.06899412
25/09/2022,2022-09-2520931-4,12,6,glucose production,18.17442202
25/09/2022,2022-09-2520931-4,13,6,glucose production,22.82626279
25/09/2022,2022-09-2520931-4,14,6,glucose production,23.9769417
25/09/2022,2022-09-2520931-4,15,6,glucose production,11.6160501
25/09/2022,2022-09-2520931-4,16,6,glucose production,22.12342678
25/09/2022,2022-09-2520931-4,1,7,glucose production,12.23937543
25/09/2022,2022-09-2520931-4,2,7,glucose production,19.01749803
25/09/2022,2022-09-2520931-4,3,7,glucose production,10.67420587
25/09/2022,2022-09-2520931-4,4,7,glucose production,10.38439935
25/09/2022,2022-09-2520931-4,5,7,glucose production,13.94030289
