26/09/2022,2022-09-2649656-5,1,1,nile red,190.3407366
26/09/2022,2022-09-2649656-5,2,1,nile red,172.2185812
26/09/2022,2022-09-2649656-5,3,1,nile red,135.9523085
26/09/2022,2022-09-2649656-5,4,1,nile red,119.8718383
26/09/2022,2022-09-2649656-5,5,1,nile red,119.3426659
26/09/2022,2022-09-2649656-5,6,1,nile red,215.2556828
26/09/2022,2022-09-2649656-5,7,1,nile red,158.9228872
26/09/2022,2022-09-2649656-5,8,1,nile red,152.5103469
26/09/2022,2022-09-2649656-5,9,1,nile red,221.0602442
26/09/2022,2022-09-2649656-5,10,1,nile red,245.0983985
26/09/2022,2022-09-2649656-5,11,1,nile red,187.7014791
26/09/2022,2022-09-2649656-5,12,1,nile red,149.8505077
26/09/2022,2022-09-2649656-5,13,1,nile red,167.7604048
26/09/2022,2022-09-2649656-5,14,1,nile red,190.6458532
26/09/2022,2022-09-2649656-5,15,1,nile red,184.3197878
26/09/2022,2022-09-2649656-5,16,1,nile red,247.043208
26/09/2022,2022-09-2649656-5,1,2,nile red,222.7379008
26/09/2022,2022-09-2649656-5,2,2,nile red,120.3065481
26/09/2022,2022-09-2649656-5,3,2,nile red,206.185675
26/09/2022,2022-09-2649656-5,4,2,nile red,202.3980252
26/09/2022,2022-09-2649656-5,5,2,nile red,154.6251799
26/09/2022,2022-09-2649656-5,6,2,nile red,215.5171308
26/09/2022,2022-09-2649656-5,7,2,nile red,125.925654
26/09/2022,2022-09-2649656-5,8,2,nile red,228.3100792
26/09/2022,2022-09-2649656-5,9,2,nile red,184.4238553
26/09/2022,2022-09-2649656-5,10,2,nile red,221.956909
26/09/2022,2022-09-2649656-5,11,2,nile red,244.2860579
26/09/2022,2022-09-2649656-5,12,2,nile red,217.084449
26/09/2022,2022-09-2649656-5,13,2,nile red,218.5861255
26/09/2022,2022-09-2649656-5,14,2,nile red,200.6520413
26/09/2022,2022-09-2649656-5,15,2,nile red,170.4225746
26/09/2022,2022-09-2649656-5,16,2,nile red,214.3596587
26/09/2022,2022-09-2649656-5,1,3,nile red,183.4717973
26/09/2022,2022-09-2649656-5,2,3,nile red,141.1047626
26/09/2022,2022-09-2649656-5,3,3,nile red,242.3707497
26/09/2022,2022-09-2649656-5,4,3,nile red,101.6675604
26/09/2022,2022-09-2649656-5,5,3,nile red,228.2537464
26/09/2022,2022-09-2649656-5,6,3,nile red,103.5006688
26/09/2022,2022-09-2649656-5,7,3,nile red,147.8471009
26/09/2022,2022-09-2649656-5,8,3,nile red,144.0970485
26/09/2022,2022-09-2649656-5,9,3,nile red,106.1120907
26/09/2022,2022-09-2649656-5,10,3,nile red,102.6566325
26/09/2022,2022-09-2649656-5,11,3,nile red,237.5414376
26/09/2022,2022-09-2649656-5,12,3,nile red,159.2470047
26/09/2022,2022-09-2649656-5,13,3,nile red,243.386027
26/09/2022,2022-09-2649656-5,14,3,nile red,145.3506695
26/09/2022,2022-09-2649656-5,15,3,nile red,141.9947604
26/09/2022,2022-09-2649656-5,16,3,nile red,188.9659017
26/09/2022,2022-09-2649656-5,1,4,nile red,162.8058963
26/09/2022,2022-09-2649656-5,2,4,nile red,198.4147404
26/09/2022,2022-09-2649656-5,3,4,nile red,120.2718579
26/09/2022,2022-09-2649656-5,4,4,nile red,241.2215913
26/09/2022,2022-09-2649656-5,5,4,nile red,100.6366988
26/09/2022,2022-09-2649656-5,6,4,nile red,182.2985979
26/09/2022,2022-09-2649656-5,7,4,nile red,184.9384526
26/09/2022,2022-09-2649656-5,8,4,nile red,225.7170961
26/09/2022,2022-09-2649656-5,9,4,nile red,104.7486323
26/09/2022,2022-09-2649656-5,10,4,nile red,119.5442473
26/09/2022,2022-09-2649656-5,11,4,nile red,210.7284259
26/09/2022,2022-09-2649656-5,12,4,nile red,204.3805543
26/09/2022,2022-09-2649656-5,13,4,nile red,233.3599613
26/09/2022,2022-09-2649656-5,14,4,nile red,162.6699409
26/09/2022,2022-09-2649656-5,15,4,nile red,104.986137
26/09/2022,2022-09-2649656-5,16,4,nile red,157.739715
26/09/2022,2022-09-2649656-5,1,5,nile red,147.9479144
26/09/2022,2022-09-2649656-5,2,5,nile red,181.657362
26/09/2022,2022-09-2649656-5,3,5,nile red,197.9428953
26/09/2022,2022-09-2649656-5,4,5,nile red,142.229217
26/09/2022,2022-09-2649656-5,5,5,nile red,221.9970403
26/09/2022,2022-09-2649656-5,6,5,nile red,134.3381631
26/09/2022,2022-09-2649656-5,7,5,nile red,135.0522824
26/09/2022,2022-09-2649656-5,8,5,nile red,244.3646001
26/09/2022,2022-09-2649656-5,9,5,nile red,242.9639682
26/09/2022,2022-09-2649656-5,10,5,nile red,211.1249637
26/09/2022,2022-09-2649656-5,11,5,nile red,145.6541847
26/09/2022,2022-09-2649656-5,12,5,nile red,241.2153316
26/09/2022,2022-09-2649656-5,13,5,nile red,235.3854497
26/09/2022,2022-09-2649656-5,14,5,nile red,234.0094583
26/09/2022,2022-09-2649656-5,15,5,nile red,149.1732676
26/09/2022,2022-09-2649656-5,16,5,nile red,144.9475481
26/09/2022,2022-09-2649656-5,1,6,nile red,245.8623276
26/09/2022,2022-09-2649656-5,2,6,nile red,101.5723406
26/09/2022,2022-09-2649656-5,3,6,nile red,188.9260805
26/09/2022,2022-09-2649656-5,4,6,nile red,234.0506182
26/09/2022,2022-09-2649656-5,5,6,nile red,102.3237303
26/09/2022,2022-09-2649656-5,6,6,nile red,236.7204451
26/09/2022,2022-09-2649656-5,7,6,nile red,167.749072
26/09/2022,2022-09-2649656-5,8,6,nile red,174.4137773
26/09/2022,2022-09-2649656-5,9,6,nile red,224.6817047
26/09/2022,2022-09-2649656-5,10,6,nile red,142.2435968
26/09/2022,2022-09-2649656-5,11,6,nile red,164.6074794
26/09/2022,2022-09-2649656-5,12,6,nile red,236.8095481
26/09/2022,2022-09-2649656-5,13,6,nile red,222.6030103
26/09/2022,2022-09-2649656-5,14,6,nile red,242.7889872
26/09/2022,2022-09-2649656-5,15,6,nile red,205.7291768
26/09/2022,2022-09-2649656-5,16,6,nile red,167.4148949
26/09/2022,2022-09-2649656-5,1,7,nile red,176.097153
26/09/2022,2022-09-2649656-5,2,7,nile red,192.8933152
26/09/2022,2022-09-2649656-5,3,7,nile red,113.3264173
26/09/2022,2022-09-2649656-5,4,7,nile red,165.6718341
26/09/2022,2022-09-2649656-5,5,7,nile red,206.0635836
26/09/2022,2022-09-2649656-5,6,7,nile red,176.1204459
26/09/2022,2022-09-2649656-5,7,7,nile red,147.3661253
26/09/2022,2022-09-2649656-5,8,7,nile red,139.712018
26/09/2022,2022-09-2649656-5,9,7,nile red,193.9901819
26/09/2022,2022-09-2649656-5,10,7,nile red,194.2262222
26/09/2022,2022-09-2649656-5,11,7,nile red,150.1227845
26/09/2022,2022-09-2649656-5,12,7,nile red,130.3950418
26/09/2022,2022-09-2649656-5,13,7,nile red,138.4613055
26/09/2022,2022-09-2649656-5,14,7,nile red,195.8812056
26/09/2022,2022-09-2649656-5,15,7,nile red,199.5838836
26/09/2022,2022-09-2649656-5,16,7,nile red,206.4917488
26/09/2022,2022-09-2649656-5,1,8,nile red,102.3317533
26/09/2022,2022-09-2649656-5,2,8,nile red,141.1203836
26/09/2022,2022-09-2649656-5,3,8,nile red,131.5022041
26/09/2022,2022-09-2649656-5,4,8,nile red,156.2245522
26/09/2022,2022-09-2649656-5,5,8,nile red,162.7842588
26/09/2022,2022-09-2649656-5,6,8,nile red,183.4019985
26/09/2022,2022-09-2649656-5,7,8,nile red,244.2563768
26/09/2022,2022-09-2649656-5,8,8,nile red,242.2283527
26/09/2022,2022-09-2649656-5,9,8,nile red,122.999453
26/09/2022,2022-09-2649656-5,10,8,nile red,133.0526356
26/09/2022,2022-09-2649656-5,11,8,nile red,220.5847582
26/09/2022,2022-09-2649656-5,12,8,nile red,116.2976974
26/09/2022,2022-09-2649656-5,13,8,nile red,189.1925885
26/09/2022,2022-09-2649656-5,14,8,nile red,218.0568733
26/09/2022,2022-09-2649656-5,15,8,nile red,117.5424576
26/09/2022,2022-09-2649656-5,16,8,nile red,196.1731847
26/09/2022,2022-09-2649656-5,1,9,nile red,122.9066246
26/09/2022,2022-09-2649656-5,2,9,nile red,163.9684521
26/09/2022,2022-09-2649656-5,3,9,nile red,186.3510289
26/09/2022,2022-09-2649656-5,4,9,nile red,204.235061
26/09/2022,2022-09-2649656-5,5,9,nile red,220.8390315
26/09/2022,2022-09-2649656-5,6,9,nile red,183.9916432
26/09/2022,2022-09-2649656-5,7,9,nile red,238.4550034
26/09/2022,2022-09-2649656-5,8,9,nile red,157.3123349
26/09/2022,2022-09-2649656-5,9,9,nile red,136.838293
26/09/2022,2022-09-2649656-5,10,9,nile red,200.8179623
26/09/2022,2022-09-2649656-5,11,9,nile red,151.9183812
26/09/2022,2022-09-2649656-5,12,9,nile red,189.1772061
26/09/2022,2022-09-2649656-5,13,9,nile red,184.2238649
26/09/2022,2022-09-2649656-5,14,9,nile red,121.1086723
26/09/2022,2022-09-2649656-5,15,9,nile red,145.381389
26/09/2022,2022-09-2649656-5,16,9,nile red,144.2554636
26/09/2022,2022-09-2649656-5,1,10,nile red,160.8279498
26/09/2022,2022-09-2649656-5,2,10,nile red,157.9313101
26/09/2022,2022-09-2649656-5,3,10,nile red,236.0086289
26/09/2022,2022-09-2649656-5,4,10,nile red,229.2318156
26/09/2022,2022-09-2649656-5,5,10,nile red,209.9941565
26/09/2022,2022-09-2649656-5,6,10,nile red,133.0534306
26/09/2022,2022-09-2649656-5,7,10,nile red,188.5968253
26/09/2022,2022-09-2649656-5,8,10,nile red,133.4125301
26/09/2022,2022-09-2649656-5,9,10,nile red,145.2744741
26/09/2022,2022-09-2649656-5,10,10,nile red,210.3256765
26/09/2022,2022-09-2649656-5,11,10,nile red,112.142172
26/09/2022,2022-09-2649656-5,12,10,nile red,127.492715
26/09/2022,2022-09-2649656-5,13,10,nile red,174.1491144
26/09/2022,2022-09-2649656-5,14,10,nile red,100.1096868
26/09/2022,2022-09-2649656-5,15,10,nile red,114.2026777
26/09/2022,2022-09-2649656-5,16,10,nile red,179.8221647
26/09/2022,2022-09-2649656-5,1,11,nile red,219.2106122
26/09/2022,2022-09-2649656-5,2,11,nile red,169.0333154
26/09/2022,2022-09-2649656-5,3,11,nile red,153.9988555
26/09/2022,2022-09-2649656-5,4,11,nile red,246.3985802
26/09/2022,2022-09-2649656-5,5,11,nile red,218.6280832
26/09/2022,2022-09-2649656-5,6,11,nile red,160.6161507
26/09/2022,2022-09-2649656-5,7,11,nile red,173.5585872
26/09/2022,2022-09-2649656-5,8,11,nile red,110.4082343
26/09/2022,2022-09-2649656-5,9,11,nile red,164.1099304
26/09/2022,2022-09-2649656-5,10,11,nile red,223.7915997
26/09/2022,2022-09-2649656-5,11,11,nile red,161.9377575
26/09/2022,2022-09-2649656-5,12,11,nile red,216.3121313
26/09/2022,2022-09-2649656-5,13,11,nile red,144.3107765
26/09/2022,2022-09-2649656-5,14,11,nile red,249.8114391
26/09/2022,2022-09-2649656-5,15,11,nile red,215.3817719
26/09/2022,2022-09-2649656-5,16,11,nile red,203.6567977
26/09/2022,2022-09-2649656-5,1,12,nile red,244.7386313
26/09/2022,2022-09-2649656-5,2,12,nile red,125.1959218
26/09/2022,2022-09-2649656-5,3,12,nile red,183.8009019
26/09/2022,2022-09-2649656-5,4,12,nile red,230.3317908
26/09/2022,2022-09-2649656-5,5,12,nile red,176.2676824
26/09/2022,2022-09-2649656-5,6,12,nile red,101.3709465
26/09/2022,2022-09-2649656-5,7,12,nile red,234.6568041
26/09/2022,2022-09-2649656-5,8,12,nile red,170.6815221
26/09/2022,2022-09-2649656-5,9,12,nile red,222.5586857
26/09/2022,2022-09-2649656-5,10,12,nile red,187.0461294
