24/09/2022,2022-09-2417648-3,1,1,albumin,0.972712489
24/09/2022,2022-09-2417648-3,2,1,albumin,0.730805176
24/09/2022,2022-09-2417648-3,3,1,albumin,0.359461153
24/09/2022,2022-09-2417648-3,4,1,albumin,0.933925903
24/09/2022,2022-09-2417648-3,5,1,albumin,0.235534007
24/09/2022,2022-09-2417648-3,6,1,albumin,0.163075252
24/09/2022,2022-09-2417648-3,7,1,albumin,0.508539891
24/09/2022,2022-09-2417648-3,8,1,albumin,0.338821601
24/09/2022,2022-09-2417648-3,9,1,albumin,0.083266188
24/09/2022,2022-09-2417648-3,10,1,albumin,0.405891205
24/09/2022,2022-09-2417648-3,11,1,albumin,0.743772277
24/09/2022,2022-09-2417648-3,12,1,albumin,0.348120481
24/09/2022,2022-09-2417648-3,13,1,albumin,0.705475083
24/09/2022,2022-09-2417648-3,14,1,albumin,0.497863348
24/09/2022,2022-09-2417648-3,15,1,albumin,0.113168405
24/09/2022,2022-09-2417648-3,16,1,albumin,0.70663683
24/09/2022,2022-09-2417648-3,1,2,albumin,0.153819447
24/09/2022,2022-09-2417648-3,2,2,albumin,0.234959635
24/09/2022,2022-09-2417648-3,3,2,albumin,0.159796962
24/09/2022,2022-09-2417648-3,4,2,albumin,0.169721232
24/09/2022,2022-09-2417648-3,5,2,albumin,0.142418488
24/09/2022,2022-09-2417648-3,6,2,albumin,0.229493231
24/09/2022,2022-09-2417648-3,7,2,albumin,0.439522028
24/09/2022,2022-09-2417648-3,8,2,albumin,0.295971259
24/09/2022,2022-09-2417648-3,9,2,albumin,0.846538331
24/09/2022,2022-09-2417648-3,10,2,albumin,0.158925932
24/09/2022,2022-09-2417648-3,11,2,albumin,0.890418308
24/09/2022,2022-09-2417648-3,12,2,albumin,0.858877669
24/09/2022,2022-09-2417648-3,13,2,albumin,0.47857441
24/09/2022,2022-09-2417648-3,14,2,albumin,0.333422918
24/09/2022,2022-09-2417648-3,15,2,albumin,0.369775196
24/09/2022,2022-09-2417648-3,16,2,albumin,0.388550669
24/09/2022,2022-09-2417648-3,1,3,albumin,0.63013693
24/09/2022,2022-09-2417648-3,2,3,albumin,0.28861124
24/09/2022,2022-09-2417648-3,3,3,albumin,0.081729717
24/09/2022,2022-09-2417648-3,4,3,albumin,0.547028423
24/09/2022,2022-09-2417648-3,5,3,albumin,0.648454639
24/09/2022,2022-09-2417648-3,6,3,albumin,0.13908004
24/09/2022,2022-09-2417648-3,7,3,albumin,0.375307609
24/09/2022,2022-09-2417648-3,8,3,albumin,0.875931398
24/09/2022,2022-09-2417648-3,9,3,albumin,0.72321586
24/09/2022,2022-09-2417648-3,10,3,albumin,0.648162134
24/09/2022,2022-09-2417648-3,11,3,albumin,0.092686806
24/09/2022,2022-09-2417648-3,12,3,albumin,0.174220728
24/09/2022,2022-09-2417648-3,13,3,albumin,0.549443324
24/09/2022,2022-09-2417648-3,14,3,albumin,0.968735035
24/09/2022,2022-09-2417648-3,15,3,albumin,0.312423207
24/09/2022,2022-09-2417648-3,16,3,albumin,0.988005218
24/09/2022,2022-09-2417648-3,1,4,albumin,0.713995752
24/09/2022,2022-09-2417648-3,2,4,albumin,0.937903945
24/09/2022,2022-09-2417648-3,3,4,albumin,0.0600841
24/09/2022,2022-09-2417648-3,4,4,albumin,0.663937385
24/09/2022,2022-09-2417648-3,5,4,albumin,0.429230504
24/09/2022,2022-09-2417648-3,6,4,albumin,0.208600965
24/09/2022,2022-09-2417648-3,7,4,albumin,0.432536943
24/09/2022,2022-09-2417648-3,8,4,albumin,0.898192978
24/09/2022,2022-09-2417648-3,9,4,albumin,0.909810817
24/09/2022,2022-09-2417648-3,10,4,albumin,0.74111722
24/09/2022,2022-09-2417648-3,11,4,albumin,0.968949113
24/09/2022,2022-09-2417648-3,12,4,albumin,0.530182287
24/09/2022,2022-09-2417648-3,13,4,albumin,0.827385717
24/09/2022,2022-09-2417648-3,14,4,albumin,0.04955229
24/09/2022,2022-09-2417648-3,15,4,albumin,0.023695117
24/09/2022,2022-09-2417648-3,16,4,albumin,0.846737119
24/09/2022,2022-09-2417648-3,1,5,albumin,0.230225418
24/09/2022,2022-09-2417648-3,2,5,albumin,0.696032177
24/09/2022,2022-09-2417648-3,3,5,albumin,0.860320558
24/09/2022,2022-09-2417648-3,4,5,albumin,0.5822776
24/09/2022,2022-09-2417648-3,5,5,albumin,0.869414203
24/09/2022,2022-09-2417648-3,6,5,albumin,0.766933896
24/09/2022,2022-09-2417648-3,7,5,albumin,0.500099914
24/09/2022,2022-09-2417648-3,8,5,albumin,0.231381844
24/09/2022,2022-09-2417648-3,9,5,albumin,0.253541518
24/09/2022,2022-09-2417648-3,10,5,albumin,0.699512198
24/09/2022,2022-09-2417648-3,11,5,albumin,0.130990829
24/09/2022,2022-09-2417648-3,12,5,albumin,0.885070115
24/09/2022,2022-09-2417648-3,13,5,albumin,0.822004412
24/09/2022,2022-09-2417648-3,14,5,albumin,0.655176667
24/09/2022,2022-09-2417648-3,15,5,albumin,0.785005171
24/09/2022,2022-09-2417648-3,16,5,albumin,0.58886982
24/09/2022,2022-09-2417648-3,1,6,albumin,0.618395287
24/09/2022,2022-09-2417648-3,2,6,albumin,0.909657425
24/09/2022,2022-09-2417648-3,3,6,albumin,0.609482724
24/09/2022,2022-09-2417648-3,4,6,albumin,0.437912703
24/09/2022,2022-09-2417648-3,5,6,albumin,0.366260885
24/09/2022,2022-09-2417648-3,6,6,albumin,0.265068239
24/09/2022,2022-09-2417648-3,7,6,albumin,0.159903218
